% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2257	1	1	1	0	28	549	0	1	0
2257	1	4	2	0	28	549	0	1	0
2257	2	2	1	0	28	549	0	1	0
2257	2	5	3	0	28	549	0	1	0
2257	3	3	1	0	28	549	0	1	0
2257	3	6	3	0	28	549	0	1	0
2258	1	1	1	0	28	549	0	1	0
2258	1	4	2	0	28	549	0	1	0
2258	2	2	1	0	28	549	0	1	0
2258	2	5	3	0	28	549	0	1	0
2258	3	3	1	0	28	549	0	1	0
2258	3	6	3	0	28	549	0	1	0
2259	1	1	1	0	28	549	0	1	0
2259	1	4	2	0	28	549	0	1	0
2259	2	2	1	0	28	549	0	1	0
2259	2	5	3	0	28	549	0	1	0
2259	3	3	1	0	28	549	0	1	0
2259	3	6	3	0	28	549	0	1	0
2260	1	1	1	0	28	549	0	1	0
2260	1	4	2	0	28	549	0	1	0
2260	2	2	1	0	28	549	0	1	0
2260	2	5	3	0	28	549	0	1	0
2260	3	3	1	0	28	549	0	1	0
2260	3	6	3	0	28	549	0	1	0
2261	1	1	1	0	28	549	0	1	0
2261	1	4	2	0	28	549	0	1	0
2261	2	2	1	0	28	549	0	1	0
2261	2	5	3	0	28	549	0	1	0
2261	3	3	1	0	28	549	0	1	0
2261	3	6	3	0	28	549	0	1	0
2262	1	1	1	0	28	549	0	1	0
2262	1	4	2	0	28	549	0	1	0
2262	2	2	1	0	28	549	0	1	0
2262	2	5	3	0	28	549	0	1	0
2262	3	3	1	0	28	549	0	1	0
2262	3	6	3	0	28	549	0	1	0
2263	1	1	1	0	28	549	0	1	0
2263	1	4	2	0	28	549	0	1	0
2263	2	2	1	0	28	549	0	1	0
2263	2	5	3	0	28	549	0	1	0
2263	3	3	1	0	28	549	0	1	0
2263	3	6	3	0	28	549	0	1	0
2264	1	1	1	0	28	549	0	1	0
2264	1	4	2	0	28	549	0	1	0
2264	2	2	1	0	28	549	0	1	0
2264	2	5	3	0	28	549	0	1	0
2264	3	3	1	0	28	549	0	1	0
2264	3	6	3	0	28	549	0	1	0
2265	1	1	1	0	28	549	0	1	0
2265	1	4	2	0	28	549	0	1	0
2265	2	2	1	0	28	549	0	1	0
2265	2	5	3	0	28	549	0	1	0
2265	3	3	1	0	28	549	0	1	0
2265	3	6	3	0	28	549	0	1	0
2266	1	1	1	0	28	549	0	1	0
2266	1	4	2	0	28	549	0	1	0
2266	2	2	1	0	28	549	0	1	0
2266	2	5	3	0	28	549	0	1	0
2266	3	3	1	0	28	549	0	1	0
2266	3	6	3	0	28	549	0	1	0
2267	1	1	1	0	28	549	0	1	0
2267	1	4	2	0	28	549	0	1	0
2267	2	2	1	0	28	549	0	1	0
2267	2	5	3	0	28	549	0	1	0
2267	3	3	1	0	28	549	0	1	0
2267	3	6	3	0	28	549	0	1	0
2268	1	1	1	0	28	549	0	1	0
2268	1	4	2	0	28	549	0	1	0
2268	2	2	1	0	28	549	0	1	0
2268	2	5	3	0	28	549	0	1	0
2268	3	3	1	0	28	549	0	1	0
2268	3	6	3	0	28	549	0	1	0
2269	1	1	1	0	28	549	0	1	0
2269	1	4	2	0	28	549	0	1	0
2269	2	2	1	0	28	549	0	1	0
2269	2	5	3	0	28	549	0	1	0
2269	3	3	1	0	28	549	0	1	0
2269	3	6	3	0	28	549	0	1	0
2270	1	1	1	0	28	549	0	1	0
2270	1	4	2	0	28	549	0	1	0
2270	2	2	1	0	28	549	0	1	0
2270	2	5	3	0	28	549	0	1	0
2270	3	3	1	0	28	549	0	1	0
2270	3	6	3	0	28	549	0	1	0
2271	1	1	1	0	28	549	0	1	0
2271	1	4	2	0	28	549	0	1	0
2271	2	2	1	0	28	549	0	1	0
2271	2	5	3	0	28	549	0	1	0
2271	3	3	1	0	28	549	0	1	0
2271	3	6	3	0	28	549	0	1	0
2272	1	1	1	0	28	549	0	1	0
2272	1	4	2	0	28	549	0	1	0
2272	2	2	1	0	28	549	0	1	0
2272	2	5	3	0	28	549	0	1	0
2272	3	3	1	0	28	549	0	1	0
2272	3	6	3	0	28	549	0	1	0
2273	1	1	1	0	28	549	0	1	0
2273	1	4	2	0	28	549	0	1	0
2273	2	2	1	0	28	549	0	1	0
2273	2	5	3	0	28	549	0	1	0
2273	3	3	1	0	28	549	0	1	0
2273	3	6	3	0	28	549	0	1	0
2274	1	1	1	0	28	549	0	1	0
2274	1	4	2	0	28	549	0	1	0
2274	2	2	1	0	28	549	0	1	0
2274	2	5	3	0	28	549	0	1	0
2274	3	3	1	0	28	549	0	1	0
2274	3	6	3	0	28	549	0	1	0
2275	1	1	1	0	28	549	0	1	0
2275	1	4	2	0	28	549	0	1	0
2275	2	2	1	0	28	549	0	1	0
2275	2	5	3	0	28	549	0	1	0
2275	3	3	1	0	28	549	0	1	0
2275	3	6	3	0	28	549	0	1	0
2276	1	1	1	0	28	549	0	1	0
2276	1	4	2	0	28	549	0	1	0
2276	2	2	1	0	28	549	0	1	0
2276	2	5	3	0	28	549	0	1	0
2276	3	3	1	0	28	549	0	1	0
2276	3	6	3	0	28	549	0	1	0
2277	1	1	1	0	28	549	0	1	0
2277	1	4	2	0	28	549	0	1	0
2277	2	2	1	0	28	549	0	1	0
2277	2	5	3	0	28	549	0	1	0
2277	3	3	1	0	28	549	0	1	0
2277	3	6	3	0	28	549	0	1	0
2278	1	1	1	0	28	549	0	1	0
2278	1	4	2	0	28	549	0	1	0
2278	2	2	1	0	28	549	0	1	0
2278	2	5	3	0	28	549	0	1	0
2278	3	3	1	0	28	549	0	1	0
2278	3	6	3	0	28	549	0	1	0
2279	1	1	1	0	28	549	0	1	0
2279	1	4	2	0	28	549	0	1	0
2279	2	2	1	0	28	549	0	1	0
2279	2	5	3	0	28	549	0	1	0
2279	3	3	1	0	28	549	0	1	0
2279	3	6	3	0	28	549	0	1	0
2280	1	4	2	0	28	549	0	1	0
2280	2	2	1	0	28	549	0	1	0
2280	2	5	3	0	28	549	0	1	0
2280	3	3	1	0	28	549	0	1	0
2280	3	6	3	0	28	549	0	1	0
2281	1	1	1	0	28	549	0	1	0
2281	1	4	2	0	28	549	0	1	0
2281	2	2	1	0	28	549	0	1	0
2281	2	5	3	0	28	549	0	1	0
2281	3	3	1	0	28	549	0	1	0
2281	3	6	3	0	28	549	0	1	0
2282	1	1	1	0	28	549	0	1	0
2282	1	4	2	0	28	549	0	1	0
2282	2	2	1	0	28	549	0	1	0
2282	2	5	3	0	28	549	0	1	0
2282	3	3	1	0	28	549	0	1	0
2282	3	6	3	0	28	549	0	1	0
2283	1	1	1	0	28	549	0	1	0
2283	1	4	2	0	28	549	0	1	0
2283	2	2	1	0	28	549	0	1	0
2283	2	5	3	0	28	549	0	1	0
2283	3	3	1	0	28	549	0	1	0
2283	3	6	3	0	28	549	0	1	0
2284	1	1	1	0	28	549	0	1	0
2284	1	4	2	0	28	549	0	1	0
2284	2	2	1	0	28	549	0	1	0
2284	2	5	3	0	28	549	0	1	0
2284	3	3	1	0	28	549	0	1	0
2284	3	6	3	0	28	549	0	1	0
2285	1	1	1	0	28	549	0	1	0
2285	1	4	2	0	28	549	0	1	0
2285	2	2	1	0	28	549	0	1	0
2285	2	5	3	0	28	549	0	1	0
2285	3	3	1	0	28	549	0	1	0
2285	3	6	3	0	28	549	0	1	0
2286	1	1	1	0	28	549	0	1	0
2286	1	4	2	0	28	549	0	1	0
2286	2	2	1	0	28	549	0	1	0
2286	2	5	3	0	28	549	0	1	0
2286	3	3	1	0	28	549	0	1	0
2286	3	6	3	0	28	549	0	1	0
2287	1	4	2	0	28	549	0	1	0
2287	2	2	1	0	28	549	0	1	0
2287	2	5	3	0	28	549	0	1	0
2287	3	3	1	0	28	549	0	1	0
2287	3	6	3	0	28	549	0	1	0
2288	1	1	1	0	28	549	0	1	0
2288	1	4	2	0	28	549	0	1	0
2288	2	2	1	0	28	549	0	1	0
2288	2	5	3	0	28	549	0	1	0
2288	3	3	1	0	28	549	0	1	0
2288	3	6	3	0	28	549	0	1	0
2289	1	1	1	0	28	549	0	1	0
2289	1	4	2	0	28	549	0	1	0
2289	2	2	1	0	28	549	0	1	0
2289	2	5	3	0	28	549	0	1	0
2289	3	3	1	0	28	549	0	1	0
2289	3	6	3	0	28	549	0	1	0
2290	1	1	1	0	28	549	0	1	0
2290	1	4	2	0	28	549	0	1	0
2290	2	2	1	0	28	549	0	1	0
2290	2	5	3	0	28	549	0	1	0
2290	3	3	1	0	28	549	0	1	0
2290	3	6	3	0	28	549	0	1	0
2291	1	1	1	0	28	549	0	1	0
2291	1	4	2	0	28	549	0	1	0
2291	2	2	1	0	28	549	0	1	0
2291	2	5	3	0	28	549	0	1	0
2291	3	3	1	0	28	549	0	1	0
2291	3	6	3	0	28	549	0	1	0
2292	1	1	1	0	28	549	0	1	0
2292	1	4	2	0	28	549	0	1	0
2292	2	2	1	0	28	549	0	1	0
2292	2	5	3	0	28	549	0	1	0
2292	3	3	1	0	28	549	0	1	0
2292	3	6	3	0	28	549	0	1	0
2293	1	1	1	0	28	549	0	1	0
2293	1	4	2	0	28	549	0	1	0
2293	2	2	1	0	28	549	0	1	0
2293	2	5	3	0	28	549	0	1	0
2293	3	3	1	0	28	549	0	1	0
2293	3	6	3	0	28	549	0	1	0
2294	1	1	1	0	28	549	0	1	0
2294	1	4	2	0	28	549	0	1	0
2294	2	2	1	0	28	549	0	1	0
2294	2	5	3	0	28	549	0	1	0
2294	3	3	1	0	28	549	0	1	0
2294	3	6	3	0	28	549	0	1	0
2295	1	1	1	0	28	549	0	1	0
2295	1	4	2	0	28	549	0	1	0
2295	2	2	1	0	28	549	0	1	0
2295	2	5	3	0	28	549	0	1	0
2295	3	3	1	0	28	549	0	1	0
2295	3	6	3	0	28	549	0	1	0
2296	1	1	1	0	28	549	0	1	0
2296	1	4	2	0	28	549	0	1	0
2296	2	2	1	0	28	549	0	1	0
2296	2	5	3	0	28	549	0	1	0
2296	3	3	1	0	28	549	0	1	0
2296	3	6	3	0	28	549	0	1	0
2297	1	1	1	0	28	549	0	1	0
2297	1	4	2	0	28	549	0	1	0
2297	2	2	1	0	28	549	0	1	0
2297	2	5	3	0	28	549	0	1	0
2297	3	3	1	0	28	549	0	1	0
2297	3	6	3	0	28	549	0	1	0
2298	1	1	1	0	28	549	0	1	0
2298	1	4	2	0	28	549	0	1	0
2298	2	2	1	0	28	549	0	1	0
2298	2	5	3	0	28	549	0	1	0
2298	3	3	1	0	28	549	0	1	0
2298	3	6	3	0	28	549	0	1	0
2299	1	1	1	0	28	549	0	1	0
2299	1	4	2	0	28	549	0	1	0
2299	2	2	1	0	28	549	0	1	0
2299	2	5	3	0	28	549	0	1	0
2299	3	6	3	0	28	549	0	1	0
2300	1	1	1	0	28	549	0	1	0
2300	1	4	2	0	28	549	0	1	0
2300	2	2	1	0	28	549	0	1	0
2300	2	5	3	0	28	549	0	1	0
2300	3	3	1	0	28	549	0	1	0
2300	3	6	3	0	28	549	0	1	0
2301	1	1	1	0	28	549	0	1	0
2301	1	4	2	0	28	549	0	1	0
2301	2	2	1	0	28	549	0	1	0
2301	2	5	3	0	28	549	0	1	0
2301	3	3	1	0	28	549	0	1	0
2301	3	6	3	0	28	549	0	1	0
2302	1	4	2	0	28	549	0	1	0
2302	2	2	1	0	28	549	0	1	0
2302	2	5	3	0	28	549	0	1	0
2302	3	3	1	0	28	549	0	1	0
2302	3	6	3	0	28	549	0	1	0
2303	1	1	1	0	28	549	0	1	0
2303	1	4	2	0	28	549	0	1	0
2303	2	2	1	0	28	549	0	1	0
2303	2	5	3	0	28	549	0	1	0
2303	3	3	1	0	28	549	0	1	0
2303	3	6	3	0	28	549	0	1	0
2304	1	1	1	0	28	549	0	1	0
2304	1	4	2	0	28	549	0	1	0
2304	2	2	1	0	28	549	0	1	0
2304	2	5	3	0	28	549	0	1	0
2304	3	3	1	0	28	549	0	1	0
2304	3	6	3	0	28	549	0	1	0
2305	1	1	1	0	28	549	0	1	0
2305	1	4	2	0	28	549	0	1	0
2305	2	2	1	0	28	549	0	1	0
2305	2	5	3	0	28	549	0	1	0
2305	3	3	1	0	28	549	0	1	0
2305	3	6	3	0	28	549	0	1	0
2306	1	1	1	0	28	549	0	1	0
2306	1	4	2	0	28	549	0	1	0
2306	2	2	1	0	28	549	0	1	0
2306	2	5	3	0	28	549	0	1	0
2306	3	6	3	0	28	549	0	1	0
2307	1	1	1	0	28	549	0	1	0
2307	1	4	2	0	28	549	0	1	0
2307	2	2	1	0	28	549	0	1	0
2307	2	5	3	0	28	549	0	1	0
2307	3	6	3	0	28	549	0	1	0
2308	1	4	2	0	28	549	0	1	0
2308	2	2	1	0	28	549	0	1	0
2308	2	5	3	0	28	549	0	1	0
2308	3	3	1	0	28	549	0	1	0
2308	3	6	3	0	28	549	0	1	0
2309	1	4	2	0	28	549	0	1	0
2309	2	2	1	0	28	549	0	1	0
2309	2	5	3	0	28	549	0	1	0
2309	3	3	1	0	28	549	0	1	0
2309	3	6	3	0	28	549	0	1	0
2310	1	1	1	0	28	549	0	1	0
2310	1	4	2	0	28	549	0	1	0
2310	2	2	1	0	28	549	0	1	0
2310	2	5	3	0	28	549	0	1	0
2310	3	3	1	0	28	549	0	1	0
2310	3	6	3	0	28	549	0	1	0
2311	1	1	1	0	28	549	0	1	0
2311	1	4	2	0	28	549	0	1	0
2311	2	2	1	0	28	549	0	1	0
2311	2	5	3	0	28	549	0	1	0
2311	3	3	1	0	28	549	0	1	0
2311	3	6	3	0	28	549	0	1	0
2312	1	1	1	0	28	549	0	1	0
2312	1	4	2	0	28	549	0	1	0
2312	2	2	1	0	28	549	0	1	0
2312	2	5	3	0	28	549	0	1	0
2312	3	3	1	0	28	549	0	1	0
2312	3	6	3	0	28	549	0	1	0
2313	1	1	1	0	28	549	0	1	0
2313	1	4	2	0	28	549	0	1	0
2313	2	2	1	0	28	549	0	1	0
2313	2	5	3	0	28	549	0	1	0
2313	3	3	1	0	28	549	0	1	0
2313	3	6	3	0	28	549	0	1	0
2314	1	1	1	0	28	549	0	1	0
2314	1	4	2	0	28	549	0	1	0
2314	2	2	1	0	28	549	0	1	0
2314	2	5	3	0	28	549	0	1	0
2314	3	6	3	0	28	549	0	1	0
2315	1	4	2	0	28	549	0	1	0
2315	2	2	1	0	28	549	0	1	0
2315	2	5	3	0	28	549	0	1	0
2315	3	3	1	0	28	549	0	1	0
2315	3	6	3	0	28	549	0	1	0
2316	1	4	2	0	28	549	0	1	0
2316	2	2	1	0	28	549	0	1	0
2316	2	5	3	0	28	549	0	1	0
2316	3	3	1	0	28	549	0	1	0
2316	3	6	3	0	28	549	0	1	0
2317	1	1	1	0	28	549	0	1	0
2317	1	4	2	0	28	549	0	1	0
2317	2	2	1	0	28	549	0	1	0
2317	2	5	3	0	28	549	0	1	0
2317	3	3	1	0	28	549	0	1	0
2317	3	6	3	0	28	549	0	1	0
2318	1	1	1	0	28	549	0	1	0
2318	1	4	2	0	28	549	0	1	0
2318	2	2	1	0	28	549	0	1	0
2318	2	5	3	0	28	549	0	1	0
2318	3	3	1	0	28	549	0	1	0
2318	3	6	3	0	28	549	0	1	0
2319	1	1	1	0	28	549	0	1	0
2319	1	4	2	0	28	549	0	1	0
2319	2	2	1	0	28	549	0	1	0
2319	2	5	3	0	28	549	0	1	0
2319	3	3	1	0	28	549	0	1	0
2319	3	6	3	0	28	549	0	1	0
2320	1	1	1	0	28	549	0	1	0
2320	1	4	2	0	28	549	0	1	0
2320	2	2	1	0	28	549	0	1	0
2320	2	5	3	0	28	549	0	1	0
2320	3	3	1	0	28	549	0	1	0
2320	3	6	3	0	28	549	0	1	0
2321	1	1	1	0	28	549	0	1	0
2321	1	4	2	0	28	549	0	1	0
2321	2	2	1	0	28	549	0	1	0
2321	2	5	3	0	28	549	0	1	0
2321	3	3	1	0	28	549	0	1	0
2321	3	6	3	0	28	549	0	1	0
2322	1	1	1	0	28	549	0	1	0
2322	1	4	2	0	28	549	0	1	0
2322	2	2	1	0	28	549	0	1	0
2322	2	5	3	0	28	549	0	1	0
2322	3	3	1	0	28	549	0	1	0
2322	3	6	3	0	28	549	0	1	0
2323	1	1	1	0	28	549	0	1	0
2323	1	4	2	0	28	549	0	1	0
2323	2	2	1	0	28	549	0	1	0
2323	2	5	3	0	28	549	0	1	0
2323	3	3	1	0	28	549	0	1	0
2323	3	6	3	0	28	549	0	1	0
2324	1	1	1	0	28	549	0	1	0
2324	1	4	2	0	28	549	0	1	0
2324	2	2	1	0	28	549	0	1	0
2324	2	5	3	0	28	549	0	1	0
2324	3	3	1	0	28	549	0	1	0
2324	3	6	3	0	28	549	0	1	0
2325	1	1	1	0	28	549	0	1	0
2325	1	4	2	0	28	549	0	1	0
2325	2	2	1	0	28	549	0	1	0
2325	2	5	3	0	28	549	0	1	0
2325	3	3	1	0	28	549	0	1	0
2325	3	6	3	0	28	549	0	1	0
2326	1	1	1	0	28	549	0	1	0
2326	1	4	2	0	28	549	0	1	0
2326	2	2	1	0	28	549	0	1	0
2326	2	5	3	0	28	549	0	1	0
2326	3	3	1	0	28	549	0	1	0
2326	3	6	3	0	28	549	0	1	0
2327	1	1	1	0	28	549	0	1	0
2327	1	4	2	0	28	549	0	1	0
2327	2	2	1	0	28	549	0	1	0
2327	2	5	3	0	28	549	0	1	0
2327	3	3	1	0	28	549	0	1	0
2327	3	6	3	0	28	549	0	1	0
2328	1	1	1	0	28	549	0	1	0
2328	1	4	2	0	28	549	0	1	0
2328	2	2	1	0	28	549	0	1	0
2328	2	5	3	0	28	549	0	1	0
2328	3	3	1	0	28	549	0	1	0
2328	3	6	3	0	28	549	0	1	0
2329	1	1	1	0	28	549	0	1	0
2329	1	4	2	0	28	549	0	1	0
2329	2	2	1	0	28	549	0	1	0
2329	2	5	3	0	28	549	0	1	0
2329	3	3	1	0	28	549	0	1	0
2329	3	6	3	0	28	549	0	1	0
2330	1	1	1	0	28	549	0	1	0
2330	1	4	2	0	28	549	0	1	0
2330	2	2	1	0	28	549	0	1	0
2330	2	5	3	0	28	549	0	1	0
2330	3	3	1	0	28	549	0	1	0
2330	3	6	3	0	28	549	0	1	0
2331	1	1	1	0	28	549	0	1	0
2331	1	4	2	0	28	549	0	1	0
2331	2	2	1	0	28	549	0	1	0
2331	2	5	3	0	28	549	0	1	0
2331	3	3	1	0	28	549	0	1	0
2331	3	6	3	0	28	549	0	1	0
2332	1	1	1	0	28	549	0	1	0
2332	1	4	2	0	28	549	0	1	0
2332	2	2	1	0	28	549	0	1	0
2332	2	5	3	0	28	549	0	1	0
2332	3	3	1	0	28	549	0	1	0
2332	3	6	3	0	28	549	0	1	0
2333	1	1	1	0	28	549	0	1	0
2333	1	4	2	0	28	549	0	1	0
2333	2	2	1	0	28	549	0	1	0
2333	2	5	3	0	28	549	0	1	0
2333	3	3	1	0	28	549	0	1	0
2333	3	6	3	0	28	549	0	1	0
2334	1	1	1	0	28	549	0	1	0
2334	1	4	2	0	28	549	0	1	0
2334	2	2	1	0	28	549	0	1	0
2334	2	5	3	0	28	549	0	1	0
2334	3	3	1	0	28	549	0	1	0
2334	3	6	3	0	28	549	0	1	0
2335	1	1	1	0	28	549	0	1	0
2335	1	4	2	0	28	549	0	1	0
2335	2	2	1	0	28	549	0	1	0
2335	2	5	3	0	28	549	0	1	0
2335	3	3	1	0	28	549	0	1	0
2335	3	6	3	0	28	549	0	1	0
2336	1	1	1	0	28	549	0	1	0
2336	1	4	2	0	28	549	0	1	0
2336	2	2	1	0	28	549	0	1	0
2336	2	5	3	0	28	549	0	1	0
2336	3	3	1	0	28	549	0	1	0
2336	3	6	3	0	28	549	0	1	0
2337	1	1	1	0	28	549	0	1	0
2337	1	4	2	0	28	549	0	1	0
2337	2	2	1	0	28	549	0	1	0
2337	2	5	3	0	28	549	0	1	0
2337	3	3	1	0	28	549	0	1	0
2337	3	6	3	0	28	549	0	1	0
2338	1	1	1	0	28	549	0	1	0
2338	1	4	2	0	28	549	0	1	0
2338	2	2	1	0	28	549	0	1	0
2338	2	5	3	0	28	549	0	1	0
2338	3	3	1	0	28	549	0	1	0
2338	3	6	3	0	28	549	0	1	0
2339	1	1	1	0	28	549	0	1	0
2339	1	4	2	0	28	549	0	1	0
2339	2	2	1	0	28	549	0	1	0
2339	2	5	3	0	28	549	0	1	0
2339	3	3	1	0	28	549	0	1	0
2339	3	6	3	0	28	549	0	1	0
2340	1	1	1	0	28	549	0	1	0
2340	1	4	2	0	28	549	0	1	0
2340	2	2	1	0	28	549	0	1	0
2340	2	5	3	0	28	549	0	1	0
2340	3	3	1	0	28	549	0	1	0
2340	3	6	3	0	28	549	0	1	0
2341	1	1	1	0	28	549	0	1	0
2341	1	4	2	0	28	549	0	1	0
2341	2	2	1	0	28	549	0	1	0
2341	2	5	3	0	28	549	0	1	0
2341	3	3	1	0	28	549	0	1	0
2341	3	6	3	0	28	549	0	1	0
2342	1	1	1	0	28	549	0	1	0
2342	1	4	2	0	28	549	0	1	0
2342	2	2	1	0	28	549	0	1	0
2342	2	5	3	0	28	549	0	1	0
2342	3	3	1	0	28	549	0	1	0
2342	3	6	3	0	28	549	0	1	0
2343	1	1	1	0	28	549	0	1	0
2343	1	4	2	0	28	549	0	1	0
2343	2	2	1	0	28	549	0	1	0
2343	2	5	3	0	28	549	0	1	0
2343	3	3	1	0	28	549	0	1	0
2343	3	6	3	0	28	549	0	1	0
2344	1	1	1	0	28	549	0	1	0
2344	1	4	2	0	28	549	0	1	0
2344	2	2	1	0	28	549	0	1	0
2344	2	5	3	0	28	549	0	1	0
2344	3	3	1	0	28	549	0	1	0
2344	3	6	3	0	28	549	0	1	0
2345	1	1	1	0	28	549	0	1	0
2345	1	4	2	0	28	549	0	1	0
2345	2	2	1	0	28	549	0	1	0
2345	2	5	3	0	28	549	0	1	0
2345	3	3	1	0	28	549	0	1	0
2345	3	6	3	0	28	549	0	1	0
2346	1	1	1	0	28	549	0	1	0
2346	1	4	2	0	28	549	0	1	0
2346	2	2	1	0	28	549	0	1	0
2346	2	5	3	0	28	549	0	1	0
2346	3	3	1	0	28	549	0	1	0
2346	3	6	3	0	28	549	0	1	0
2347	1	1	1	0	28	549	0	1	0
2347	1	4	2	0	28	549	0	1	0
2347	2	2	1	0	28	549	0	1	0
2347	2	5	3	0	28	549	0	1	0
2347	3	3	1	0	28	549	0	1	0
2347	3	6	3	0	28	549	0	1	0
2348	1	1	1	0	28	549	0	1	0
2348	1	4	2	0	28	549	0	1	0
2348	2	2	1	0	28	549	0	1	0
2348	2	5	3	0	28	549	0	1	0
2348	3	3	1	0	28	549	0	1	0
2348	3	6	3	0	28	549	0	1	0
2349	1	1	1	0	28	549	0	1	0
2349	1	4	2	0	28	549	0	1	0
2349	2	2	1	0	28	549	0	1	0
2349	2	5	3	0	28	549	0	1	0
2349	3	3	1	0	28	549	0	1	0
2349	3	6	3	0	28	549	0	1	0
2350	1	1	1	0	28	549	0	1	0
2350	1	4	2	0	28	549	0	1	0
2350	2	2	1	0	28	549	0	1	0
2350	2	5	3	0	28	549	0	1	0
2350	3	3	1	0	28	549	0	1	0
2350	3	6	3	0	28	549	0	1	0
2351	1	1	1	0	28	549	0	1	0
2351	1	4	2	0	28	549	0	1	0
2351	2	2	1	0	28	549	0	1	0
2351	2	5	3	0	28	549	0	1	0
2351	3	3	1	0	28	549	0	1	0
2351	3	6	3	0	28	549	0	1	0
2352	1	1	1	0	28	549	0	1	0
2352	1	4	2	0	28	549	0	1	0
2352	2	2	1	0	28	549	0	1	0
2352	2	5	3	0	28	549	0	1	0
2352	3	3	1	0	28	549	0	1	0
2352	3	6	3	0	28	549	0	1	0
2353	1	1	1	0	28	549	0	1	0
2353	1	4	2	0	28	549	0	1	0
2353	2	2	1	0	28	549	0	1	0
2353	2	5	3	0	28	549	0	1	0
2353	3	6	3	0	28	549	0	1	0
2354	1	1	1	0	28	549	0	1	0
2354	1	4	2	0	28	549	0	1	0
2354	2	2	1	0	28	549	0	1	0
2354	2	5	3	0	28	549	0	1	0
2354	3	3	1	0	28	549	0	1	0
2354	3	6	3	0	28	549	0	1	0
2355	1	1	1	0	28	549	0	1	0
2355	1	4	2	0	28	549	0	1	0
2355	2	2	1	0	28	549	0	1	0
2355	2	5	3	0	28	549	0	1	0
2355	3	3	1	0	28	549	0	1	0
2355	3	6	3	0	28	549	0	1	0
2356	1	1	1	0	28	549	0	1	0
2356	1	4	2	0	28	549	0	1	0
2356	2	2	1	0	28	549	0	1	0
2356	2	5	3	0	28	549	0	1	0
2356	3	3	1	0	28	549	0	1	0
2356	3	6	3	0	28	549	0	1	0
2357	1	1	1	0	28	549	0	1	0
2357	1	4	2	0	28	549	0	1	0
2357	2	2	1	0	28	549	0	1	0
2357	2	5	3	0	28	549	0	1	0
2357	3	3	1	0	28	549	0	1	0
2357	3	6	3	0	28	549	0	1	0
2358	1	1	1	0	28	549	0	1	0
2358	1	4	2	0	28	549	0	1	0
2358	2	2	1	0	28	549	0	1	0
2358	2	5	3	0	28	549	0	1	0
2358	3	3	1	0	28	549	0	1	0
2358	3	6	3	0	28	549	0	1	0
2359	1	1	1	0	28	549	0	1	0
2359	1	4	2	0	28	549	0	1	0
2359	2	2	1	0	28	549	0	1	0
2359	2	5	3	0	28	549	0	1	0
2359	3	3	1	0	28	549	0	1	0
2359	3	6	3	0	28	549	0	1	0
2360	1	1	1	0	28	549	0	1	0
2360	1	4	2	0	28	549	0	1	0
2360	2	2	1	0	28	549	0	1	0
2360	2	5	3	0	28	549	0	1	0
2360	3	6	3	0	28	549	0	1	0
2361	1	1	1	0	28	549	0	1	0
2361	1	4	2	0	28	549	0	1	0
2361	2	2	1	0	28	549	0	1	0
2361	2	5	3	0	28	549	0	1	0
2361	3	3	1	0	28	549	0	1	0
2361	3	6	3	0	28	549	0	1	0
2362	1	1	1	0	28	549	0	1	0
2362	1	4	2	0	28	549	0	1	0
2362	2	2	1	0	28	549	0	1	0
2362	2	5	3	0	28	549	0	1	0
2362	3	3	1	0	28	549	0	1	0
2362	3	6	3	0	28	549	0	1	0
2363	1	1	1	0	28	549	0	1	0
2363	1	4	2	0	28	549	0	1	0
2363	2	2	1	0	28	549	0	1	0
2363	2	5	3	0	28	549	0	1	0
2363	3	3	1	0	28	549	0	1	0
2363	3	6	3	0	28	549	0	1	0
2364	1	1	1	0	28	549	0	1	0
2364	1	4	2	0	28	549	0	1	0
2364	2	2	1	0	28	549	0	1	0
2364	2	5	3	0	28	549	0	1	0
2364	3	3	1	0	28	549	0	1	0
2364	3	6	3	0	28	549	0	1	0
2365	1	1	1	0	28	549	0	1	0
2365	1	4	2	0	28	549	0	1	0
2365	2	2	1	0	28	549	0	1	0
2365	2	5	3	0	28	549	0	1	0
2365	3	3	1	0	28	549	0	1	0
2365	3	6	3	0	28	549	0	1	0
2366	1	1	1	0	28	549	0	1	0
2366	1	4	2	0	28	549	0	1	0
2366	2	2	1	0	28	549	0	1	0
2366	2	5	3	0	28	549	0	1	0
2366	3	3	1	0	28	549	0	1	0
2366	3	6	3	0	28	549	0	1	0
2367	1	1	1	0	28	549	0	1	0
2367	1	4	2	0	28	549	0	1	0
2367	2	2	1	0	28	549	0	1	0
2367	2	5	3	0	28	549	0	1	0
2367	3	3	1	0	28	549	0	1	0
2367	3	6	3	0	28	549	0	1	0
2368	1	1	1	0	28	549	0	1	0
2368	1	4	2	0	28	549	0	1	0
2368	2	2	1	0	28	549	0	1	0
2368	2	5	3	0	28	549	0	1	0
2368	3	6	3	0	28	549	0	1	0
2369	1	1	1	0	28	549	0	1	0
2369	1	4	2	0	28	549	0	1	0
2369	2	2	1	0	28	549	0	1	0
2369	2	5	3	0	28	549	0	1	0
2369	3	3	1	0	28	549	0	1	0
2369	3	6	3	0	28	549	0	1	0
